0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,100.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,100.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,50.000000,0.000000
0.000000,25.000000,25.000000
0.000000,66.666667,33.333333
0.000000,0.000000,50.000000
0.000000,20.000000,80.000000
0.000000,57.142857,42.857143
0.000000,25.000000,50.000000
0.000000,50.000000,0.000000
0.000000,75.000000,16.666667
0.000000,46.153846,23.076923
0.000000,50.000000,25.000000
0.000000,36.842105,31.578947
0.000000,68.750000,18.750000
0.000000,53.125000,28.125000
0.000000,66.666667,16.666667
0.000000,44.000000,40.000000
0.000000,46.153846,41.025641
0.000000,62.162162,21.621622
0.000000,35.416667,37.500000
0.000000,57.692308,32.692308
0.000000,56.578947,28.947368
0.000000,62.637363,26.373626
0.000000,59.803922,31.372549
0.000000,58.558559,22.522523
0.000000,50.393701,37.007874
0.000000,57.228916,32.530120
0.000000,65.263158,26.315789
0.000000,53.418803,32.051282
0.000000,58.893281,31.620553
0.000000,59.642857,28.928571
0.000000,63.532764,23.931624
0.000000,65.087282,25.436409
0.000000,63.786008,27.366255
0.000000,63.636364,27.101201
0.000000,64.992390,26.027397
0.132626,61.803714,27.055703
0.000000,68.019680,22.878229
0.000000,65.035678,26.299694
0.094877,66.129032,24.288425
0.000000,66.637324,24.383803
0.000000,64.009112,26.499620
0.000000,65.317919,25.722543
0.000000,64.336570,26.472492
0.000000,63.870581,26.482924
0.000000,63.666483,26.504694
0.000000,64.512712,25.794492
0.000000,62.651822,26.366397
0.000000,62.604263,26.552363
0.000000,62.749350,26.843018
0.042034,62.253047,25.809164
0.000000,61.259466,28.457553
0.000000,59.939645,28.781592
0.000000,59.576837,27.691166
0.000000,60.156807,28.937990
0.000000,58.150685,27.500000
0.064041,57.412744,28.786423
0.000000,54.703833,30.725372
0.000000,55.617284,30.617284
0.000000,55.332349,29.807976
0.027785,54.209503,30.091692
0.000000,56.390165,29.829776
0.000000,52.255947,30.981679
0.000000,52.012882,31.776704
0.000000,50.924974,31.603289
0.026089,50.821811,30.680929
0.025176,50.981873,32.326284
0.000000,50.237869,31.255947
0.000000,48.792271,31.908213
0.000000,49.540652,31.442352
0.000000,48.115147,31.871145
0.000000,47.767346,32.631097
0.000000,48.612917,32.683138
0.000000,47.875602,31.822164
0.000000,48.592169,31.588209
0.000000,48.193032,32.417226
0.000000,46.900958,32.609159
0.000000,47.401909,32.237540
0.000000,47.596567,31.652361
0.000000,48.294853,31.031561
0.020916,46.726626,32.461828
0.000000,45.659648,32.165879
0.020640,47.244582,31.888545
0.000000,46.161637,33.016002
0.000000,45.421394,32.252836
0.000000,46.965377,31.384929
0.000000,48.243954,31.945321
