184575601,4595489.054820,5821469.872603,3
221938501,4595836.509163,5818818.688638,3
225454501,4593171.902696,5820817.543938,3
227352301,4595105.239121,5821270.671785,3
227953501,4591402.119029,5819954.871710,5.000000e-01
238310601,4594624.227822,5819030.264844,3
242802701,4594976.284759,5821300.023539,3
249421901,4594761.533932,5820844.272507,4
257559701,4594156.775284,5816866.716736,5.000000e-01
275497501,4593584.786430,5819342.928413,3
281897901,4594767.103971,5821732.278556,3
283803701,4597250.745393,5822909.632943,5.000000e-01
283806801,4591604.115602,5823199.332283,5.000000e-01
283865001,4595108.517974,5821347.816345,3
286765401,4597157.097892,5817729.497965,5.000000e-01
293231101,4596563.057746,5821855.543345,2
311302101,4594501.363137,5818107.824359,2
311365001,4591563.262208,5818218.764734,5.000000e-01
311554101,4596844.625354,5818601.788187,2
321063501,4594874.835109,5820484.400566,4
333271401,4594067.123393,5817811.056105,2
333342201,4594335.140536,5821131.427730,4
338995901,4594673.429479,5818984.958696,3
345037801,4592257.315035,5817389.881758,5.000000e-01
348813301,4593152.257538,5821115.355368,3
352557601,4595353.999483,5820807.248723,4
361386201,4598093.415557,5821043.249260,5.000000e-01
367132901,4594496.598249,5821081.040894,4
372030601,4592527.817997,5820208.012194,3
382277701,4594963.277996,5823044.690438,2
382801201,4591947.511202,5817455.691663,5.000000e-01
385895701,4597782.749049,5819801.195746,5.000000e-01
389800101,4591614.784912,5816768.117730,5.000000e-01
392732701,4595248.727258,5820611.979614,4
405516301,4591108.100709,5817344.735465,5.000000e-01
415797401,4591761.987964,5822313.725870,5.000000e-01
431440101,4597314.690369,5817089.258129,5.000000e-01
431887001,4595520.804723,5819858.345256,4
443280601,4596754.307340,5823127.757024,5.000000e-01
446633701,4594808.549074,5820846.478892,4
